X03103;N03100;E03102;Q03101;N03056;P03053;G03052;T03130;T03131;T03020;T03017;T03016;T03014;P03010;P03011;P03012;P03013;G03024;G03022;L03026;T03036;T03037;P03030;P03031;P03032;G03042;P03033;P03064;P03065;G03072;G03070;G03071;P03066;T03050;T03051;T03057;T03060;T03081;T03082;T03083;T03084;T03085;T03086;P03000;P03001;G03003;T03004;T03002;P03007;C01901;N03160;C03161;C03165;C03160;C03168;C03166;V03120;G03022;T03121;V03171;V03173;Z03172;Z03170;I03180;F03180;C03170;C03171;V06002;F06004;I06003;Z06003;C03184;C03185;T06018;E06018;V06006;V06007;D06006;E06007;I06007;D06007;I06008;K06008;I06006;E06000
45.1675;900.3360;457.4660;60.9323;14.7268;1.0158;2153.1600;58.9599;58.9759;82.7990;76.7555;82.8682;33.1558;1.9658;2.5716;1.8590;0.4000;30.6604;3.9040;50.0091;57.0005;49.4977;4.6600;4.0775;3.1215;19.9637;0.9560;9.9670;9.4918;97.3898;323.3780;225.9880;0.4750;81.1138;50.2586;363.1510;322.5110;331.6820;335.8340;337.6200;338.1760;339.3390;338.5030;2.7960;2.1822;57.8709;25.2402;20.0000;0.1858;912.4040;900.2680;23.6000;1.4823;1.7928;0.3000;0.3000;87.2669;3.9040;2.2708;441.1000;440.2590;440.2280;47.6841;20.5803;7767.2200;4.9984;2.5003;440.2230;60.0224;678.1570;0.8335;426.3600;455.8400;47.0320;4.0847;569.7190;192.8050;16.4758;1528.8700;2533.9300;37.6935;2005.0600;0.9000;1239.2600;431.0010
43.1116;900.6820;431.1660;58.0661;14.7079;1.0137;2150.9400;58.9940;59.0119;82.6809;76.4050;82.7427;33.9702;1.9666;2.5726;1.8598;0.4000;30.6958;4.0553;50.0091;57.0782;49.5245;4.6627;4.0797;3.1235;19.9787;0.9562;9.9670;9.4920;93.7699;323.5510;229.7850;0.4752;80.8481;48.5883;361.1230;320.7270;335.0670;339.2750;341.0770;341.6620;342.8050;341.9490;2.7973;2.1826;57.8716;25.4706;20.0000;0.1858;912.2370;900.6310;23.6000;1.4823;1.7928;0.3000;0.3000;86.7888;4.0553;2.2339;441.1000;440.2450;440.1900;46.3509;20.3457;7689.1200;4.9984;2.5003;440.1900;60.0447;643.8530;0.8245;426.3600;455.8400;47.2688;3.6571;564.3890;183.1510;15.6050;1513.8600;2518.0300;37.9524;1985.5200;0.9000;1239.2600;404.7510
42.8261;900.5540;425.3090;57.6920;14.3580;0.9878;2119.2200;59.0228;59.0388;82.4228;76.7182;82.5470;31.9890;1.9669;2.5730;1.8601;0.4000;30.6290;3.0309;50.0077;57.1226;49.5360;4.6620;4.0790;3.1230;19.9806;0.9560;9.9670;9.4922;92.2576;323.5300;231.2480;0.4751;79.3065;47.8946;356.0690;317.0290;334.5910;338.8220;340.6330;341.2210;342.3470;341.4920;2.7969;2.1826;57.8797;24.9385;20.0000;0.1859;912.0540;900.5550;23.6000;1.4823;1.7928;0.3000;0.3000;90.1044;3.0309;2.5105;441.1000;440.2450;440.1900;46.2062;20.3174;7679.6600;4.9984;2.5003;440.1900;60.0384;639.2260;0.8234;426.3600;455.8400;47.3519;3.5933;563.5550;181.6850;15.4081;1511.8700;2516.1600;37.9923;1982.8500;0.9000;1239.2600;401.3230
43.2166;900.3590;426.2970;58.2137;14.2458;0.9796;2109.0700;59.0568;59.0727;82.6324;77.2756;82.7948;31.3189;1.9668;2.5729;1.8599;0.4000;30.6248;3.1647;50.0077;57.1476;49.5351;4.6608;4.0782;3.1224;19.9818;0.9558;9.9670;9.4922;92.2284;323.4560;231.2280;0.4750;78.8734;48.1700;354.9360;316.2590;333.2620;337.4910;339.2820;339.8920;341.0180;340.1410;2.7965;2.1826;57.8823;24.7771;20.0000;0.1859;912.0030;900.3880;23.6000;1.4823;1.7928;0.3000;0.3000;89.6663;3.1647;2.4702;441.1000;440.2450;440.2360;46.5765;20.3827;7701.4500;4.9984;2.5003;440.2380;60.0240;646.1660;0.8236;426.3600;455.8400;47.4149;3.6583;564.9960;183.4800;15.4369;1516.1300;2520.6500;37.9249;1988.3300;0.9000;1239.2600;405.7930
43.6416;900.3810;434.7030;58.8213;14.3924;0.9906;2122.4900;59.1111;59.1271;82.8449;76.8650;82.9757;33.5504;1.9662;2.5722;1.8594;0.4000;30.6856;4.1530;50.0078;57.1776;49.5316;4.6605;4.0781;3.1222;19.9818;0.9558;9.9670;9.4922;93.6327;323.4380;229.8210;0.4750;79.5616;48.5118;357.2350;318.0000;332.9730;337.2290;338.9980;339.6350;340.7610;339.8520;2.7964;2.1824;57.8823;25.4249;20.0000;0.1859;912.1270;900.3770;23.6000;1.4823;1.7928;0.3000;0.3000;86.4659;4.1530;2.2041;441.1000;440.2450;440.2360;46.7493;20.4152;7712.2800;4.9984;2.5003;440.2380;60.0235;652.8420;0.8266;426.3600;455.8400;47.5494;3.7464;565.8250;185.5100;15.7134;1518.3500;2522.9800;37.8866;1991.1800;0.9000;1239.2600;411.4410
42.7045;900.6940;430.7040;57.5838;14.4590;0.9953;2128.6000;59.1552;59.1712;82.5970;76.3937;82.6969;33.8400;1.9667;2.5728;1.8598;0.4000;30.6823;3.8292;50.0078;57.2133;49.5438;4.6621;4.0793;3.1231;19.9886;0.9562;9.9670;9.4922;93.1712;323.5510;230.3790;0.4752;79.8361;48.3086;357.8550;318.3960;333.5650;337.8530;339.6090;340.2920;341.4120;340.4670;2.7971;2.1824;57.8823;25.5211;20.0000;0.1859;912.1180;900.6350;23.6000;1.4823;1.7928;0.3000;0.3000;87.5199;3.8292;2.2955;441.1000;440.2450;440.0170;46.3559;20.3019;7674.4900;4.9984;2.5003;439.9820;60.0437;637.7420;0.8237;426.3600;455.8400;47.6689;3.6828;562.7300;181.1210;15.6084;1508.7900;2512.9900;38.0239;1979.6200;0.9000;1239.2600;400.3380
42.8512;900.5010;425.8600;57.7392;14.3051;0.9839;2114.4800;59.1734;59.1914;82.4376;76.7841;82.5640;31.9493;1.9668;2.5730;1.8600;0.4000;30.6248;3.0116;50.0078;57.2315;49.5480;4.6610;4.0785;3.1226;19.9864;0.9559;9.9670;9.4922;92.2887;323.4960;231.1960;0.4751;79.1701;48.1536;355.6600;316.7920;333.2150;337.5190;339.2620;339.9560;341.0860;340.1270;2.7968;2.1824;57.8823;25.0023;20.0000;0.1859;912.0570;900.4980;23.6000;1.4823;1.7928;0.3000;0.3000;90.1662;3.0116;2.5153;441.1000;440.2170;440.2050;46.4806;20.3672;7696.7300;4.9984;2.5003;440.2020;60.0319;642.2220;0.8205;426.3600;455.8400;47.7041;3.6294;564.7650;182.5440;15.3976;1515.1600;2519.5600;37.9339;1987.2300;0.9000;1239.2600;401.7510
42.6836;900.4690;421.8820;57.4989;14.2045;0.9764;2105.3200;59.1943;59.2104;82.6693;77.2091;82.8326;31.8367;1.9668;2.5730;1.8600;0.4000;30.6405;3.3687;50.0078;57.2416;49.5480;4.6610;4.0785;3.1226;19.9878;0.9558;9.9670;9.4922;91.6046;323.4960;231.8770;0.4751;78.7649;48.3949;354.4810;315.9780;332.3740;336.6820;338.3940;339.1160;340.2400;339.2790;2.7968;2.1824;57.8821;24.9747;20.0000;0.1859;911.9460;900.4600;23.6000;1.4823;1.7928;0.3000;0.3000;89.0058;3.3687;2.4154;441.1000;440.2170;440.1430;46.6492;20.3955;7705.7500;4.9984;2.5003;440.1570;60.0311;641.8240;0.8168;426.3600;455.8400;47.7152;3.5914;565.3070;182.3870;15.2635;1516.4500;2521.0200;37.9032;1989.2100;0.9000;1239.2600;399.6520
42.5441;900.4650;421.5960;57.3177;14.1604;0.9732;2101.3900;59.2155;59.2312;82.7379;76.8255;82.8970;33.4422;1.9664;2.5725;1.8596;0.4000;30.6798;3.9657;50.0078;57.2463;49.5468;4.6610;4.0785;3.1225;19.9879;0.9558;9.9677;9.4922;91.5065;323.4960;231.9700;0.4752;78.6153;48.7003;354.1770;315.8110;331.6160;335.8990;337.5880;338.3280;339.4590;338.5050;2.7968;2.1824;57.8826;25.4235;20.0000;0.1859;911.9350;900.4570;23.6000;1.4823;1.7928;0.3000;0.3000;87.0738;3.9657;2.2560;441.1000;440.2170;440.2180;46.2945;20.3331;7684.9100;4.9984;2.5003;440.2020;60.0313;637.0140;0.8192;426.3600;455.8400;47.7193;3.5687;563.8590;181.0380;15.2555;1512.8400;2517.1900;37.9771;1984.1100;0.9000;1239.2600;397.9070
40.9362;900.5810;400.2370;55.0907;13.8198;0.9476;2070.3400;59.1953;59.2108;82.4072;76.6927;82.6037;32.6187;1.9670;2.5732;1.8601;0.4000;30.6458;3.2272;50.0078;57.2372;49.5468;4.6616;4.0789;3.1230;19.9909;0.9559;9.9686;9.4931;88.1523;323.5120;235.3590;0.4752;77.1463;48.8009;349.4230;312.3500;330.1640;334.3810;336.0550;336.8010;337.9410;337.0220;2.7970;2.1825;57.8832;25.1964;20.0000;0.1859;911.5860;900.5740;23.6000;1.4823;1.7928;0.3000;0.3000;89.4694;3.2272;2.4588;441.1000;440.1890;440.1310;45.1997;20.1244;7615.0700;4.9984;2.5003;440.1340;60.0387;608.9250;0.8140;426.3600;455.8400;47.5768;3.2303;558.3720;172.8150;14.5925;1497.6200;2501.4500;38.2461;1964.5400;0.9000;1239.2600;377.8630
41.1436;900.4930;402.4880;55.3961;13.6786;0.9373;2057.6600;59.1872;59.2025;82.4370;77.3777;82.6754;30.5541;1.9671;2.5733;1.8603;0.4000;30.5975;2.6494;50.0078;57.2083;49.5348;4.6611;4.0786;3.1225;19.9881;0.9558;9.9686;9.4932;88.2526;323.4680;235.2070;0.4752;76.6277;49.5418;348.2730;311.6570;328.0270;332.1860;333.8560;334.5900;335.7400;334.8480;2.7966;2.1825;57.8832;24.6154;20.0000;0.1859;911.5570;900.4940;23.6000;1.4823;1.7928;0.3000;0.3000;91.3412;2.6494;2.6112;441.1000;440.1890;440.1590;45.2963;20.1502;7623.7300;4.9984;2.5003;440.1610;60.0309;612.4970;0.8149;426.3600;455.8400;47.4210;3.2829;559.1780;173.9080;14.6723;1500.1000;2504.1200;38.2074;1967.6800;0.9000;1239.2600;380.5350
41.3989;900.4240;406.4210;55.7389;13.7441;0.9423;2063.6600;59.1793;59.1951;82.7754;77.3943;83.0097;32.1400;1.9666;2.5727;1.8597;0.4000;30.6546;3.6636;50.0078;57.1830;49.5231;4.6611;4.0782;3.1223;19.9842;0.9558;9.9686;9.4932;88.8904;323.4680;234.5610;0.4752;76.9633;50.2786;349.7510;312.8470;327.1460;331.2770;332.9600;333.6810;334.8110;333.9310;2.7966;2.1825;57.8821;25.0549;20.0000;0.1859;911.5570;900.4290;23.6000;1.4823;1.7928;0.3000;0.3000;88.0486;3.6636;2.3348;441.1000;440.1890;440.1900;45.3905;20.1707;7630.3500;4.9984;2.5003;440.1900;60.0274;616.2230;0.8167;426.3600;455.8400;47.3215;3.3382;559.8310;175.1100;14.7950;1502.0600;2506.0500;38.1792;1970.0600;0.9000;1239.2600;383.7020
40.6538;900.5690;399.8080;54.7244;13.7445;0.9422;2063.6800;59.1633;59.1785;82.6333;76.7232;82.8425;33.6055;1.9665;2.5725;1.8596;0.4000;30.6823;3.8937;50.0078;57.1670;49.5231;4.6617;4.0786;3.1228;19.9844;0.9560;9.9686;9.4932;88.1031;323.5010;235.3980;0.4753;76.9581;50.4099;349.7270;312.8280;327.0830;331.2770;332.9320;333.6230;334.7790;333.8920;2.7969;2.1825;57.8821;25.4501;20.0000;0.1859;911.5620;900.5630;23.6000;1.4823;1.7928;0.3000;0.3000;87.3096;3.8937;2.2773;441.1000;440.1890;440.1410;44.9649;20.0950;7605.2400;4.9984;2.5003;440.1410;60.0365;604.7410;0.8126;426.3600;455.8400;47.2312;3.2316;558.1150;171.9420;14.5757;1497.0200;2500.8100;38.2604;1963.6400;0.9000;1239.2600;374.6130
40.3621;900.5580;393.9660;54.3073;13.5782;0.9298;2048.5200;59.1316;59.1440;82.3305;76.9086;82.5701;31.6222;1.9671;2.5733;1.8601;0.4000;30.6167;2.8176;50.0078;57.1387;49.5190;4.6616;4.0786;3.1228;19.9841;0.9560;9.9688;9.4932;86.9671;323.5000;236.5150;0.4752;76.2495;50.4550;347.4490;311.1650;326.3380;330.5470;332.1800;332.8000;334.0110;333.1180;2.7969;2.1825;57.8828;24.8845;20.0000;0.1859;911.3730;900.5610;23.6000;1.4823;1.7928;0.3000;0.3000;90.7972;2.8176;2.5689;441.1000;440.1870;440.1570;44.8444;20.0735;7597.6200;4.9984;2.5003;440.1570;60.0351;600.1110;0.8104;426.3600;455.8400;47.0934;3.1669;557.4900;170.5600;14.3714;1495.4900;2499.4100;38.2892;1961.5700;0.9000;1239.2600;370.7810
40.1529;900.5580;391.4310;54.0262;13.4756;0.9222;2039.2600;59.0972;59.1122;82.5344;77.6388;82.8075;30.3505;1.9672;2.5735;1.8603;0.4000;30.6047;2.7892;50.0078;57.1040;49.5070;4.6616;4.0786;3.1228;19.9824;0.9560;9.9688;9.4932;86.5023;323.5000;236.9690;0.4752;75.8437;50.9052;346.3980;310.4630;325.1990;329.4220;331.0320;331.6110;332.8370;331.9610;2.7969;2.1825;57.8829;24.5137;20.0000;0.1859;911.3120;900.4980;23.6000;1.4823;1.7928;0.3000;0.3000;90.8866;2.7892;2.5718;441.1000;440.1870;440.1570;44.6627;20.0400;7586.7500;4.9984;2.5003;440.1570;60.0351;596.1930;0.8102;426.3600;455.8400;46.9337;3.1257;556.7500;169.4700;14.2939;1493.4000;2497.1500;38.3322;1958.8300;0.9000;1239.2600;368.2410
40.5300;900.4210;393.3220;54.5232;13.4464;0.9201;2036.6100;59.0621;59.0770;82.7257;77.2661;82.9949;32.5312;1.9664;2.5724;1.8596;0.4000;30.6617;3.7489;50.0056;57.0686;49.4958;4.6610;4.0786;3.1225;19.9784;0.9558;9.9688;9.4932;86.7444;323.4360;236.6870;0.4752;75.7512;51.3648;346.4000;310.5390;324.3680;328.6230;330.1850;330.7530;331.9750;331.1070;2.7965;2.1825;57.8820;25.1147;20.0000;0.1859;911.3120;900.4350;23.6000;1.4823;1.7928;0.3000;0.3000;87.7733;3.7489;2.3132;441.1000;440.1880;440.1980;44.8589;20.0753;7598.6200;4.9984;2.5003;440.1950;60.0265;601.6100;0.8124;426.3600;455.8400;46.8100;3.1760;557.4560;170.9470;14.3700;1495.8000;2499.6200;38.2959;1961.7500;0.9000;1239.2600;372.6220
40.6334;900.4210;396.6260;54.6695;13.5352;0.9267;2044.7000;59.0419;59.0569;82.5191;76.8189;82.7582;32.8161;1.9665;2.5725;1.8597;0.4000;30.6527;3.4845;50.0056;57.0467;49.4921;4.6611;4.0786;3.1226;19.9784;0.9559;9.9687;9.4932;87.2712;323.4390;236.1740;0.4752;76.1338;51.5267;347.7930;311.5930;324.4260;328.7080;330.2400;330.8010;332.0320;331.1490;2.7965;2.1825;57.8820;25.1843;20.0000;0.1859;911.3150;900.4350;23.6000;1.4823;1.7928;0.3000;0.3000;88.6323;3.4845;2.3879;441.1000;440.1880;440.1870;44.8820;20.0787;7599.6200;4.9984;2.5003;440.1860;60.0274;603.1390;0.8134;426.3600;455.8400;46.7280;3.1976;557.5700;171.3920;14.4768;1495.9500;2499.8600;38.2917;1962.1200;0.9000;1239.2600;374.0550
40.8480;900.4210;398.7370;54.9619;13.5896;0.9308;2049.6200;59.0187;59.0337;82.4221;77.1594;82.6628;31.1532;1.9668;2.5730;1.8600;0.4000;30.6092;2.8305;50.0056;57.0304;49.4921;4.6612;4.0785;3.1226;19.9764;0.9559;9.9687;9.4932;87.6249;323.4380;235.8150;0.4751;76.3503;51.4627;348.4630;312.0680;324.8260;329.1330;330.6680;331.2280;332.4440;331.5450;2.7965;2.1824;57.8820;24.7094;20.0000;0.1859;911.3790;900.4350;23.6000;1.4823;1.7928;0.3000;0.3000;90.7527;2.8305;2.5634;441.1000;440.2010;440.1680;45.1208;20.1224;7614.4300;4.9984;2.5003;440.1690;60.0266;607.6410;0.8130;426.3600;455.8400;46.6835;3.2431;558.6460;172.6590;14.5445;1498.8000;2502.8100;38.2349;1965.9100;0.9000;1239.2600;376.6140
41.1662;900.3940;403.9190;55.4076;13.7072;0.9396;2060.3300;59.0076;59.0227;82.6688;77.4162;82.9058;31.4601;1.9668;2.5730;1.8600;0.4000;30.6335;3.3155;50.0056;57.0193;49.4921;4.6612;4.0785;3.1226;19.9745;0.9559;9.9687;9.4932;88.5013;323.4420;234.9530;0.4751;76.8394;51.4090;350.0230;313.1960;325.5520;329.8830;331.4660;332.0210;333.2130;332.3060;2.7965;2.1824;57.8791;24.7861;20.0000;0.1859;911.4480;900.3770;23.6000;1.4823;1.7928;0.3000;0.3000;89.1770;3.3155;2.4293;441.1000;440.1940;440.1780;45.3271;20.1600;7627.0200;4.9984;2.5003;440.1770;60.0274;613.1550;0.8144;426.3600;455.8400;46.6799;3.3094;559.5990;174.2650;14.7038;1501.3700;2505.4200;38.1883;1969.2200;0.9000;1239.2600;380.7000
40.8507;900.4430;400.0510;54.9645;13.7115;0.9398;2060.6500;58.9903;59.0038;82.6657;76.9492;82.8875;32.9808;1.9666;2.5727;1.8597;0.4000;30.6703;3.7857;50.0056;57.0193;49.4921;4.6616;4.0787;3.1229;19.9747;0.9560;9.9687;9.4933;87.9865;323.4710;235.4860;0.4751;76.8185;51.1154;349.7520;312.9380;326.1980;330.5630;332.1670;332.7190;333.8920;332.9820;2.7967;2.1824;57.8794;25.2035;20.0000;0.1859;911.4480;900.4390;23.6000;1.4823;1.7928;0.3000;0.3000;87.6570;3.7857;2.3050;441.1000;440.1930;440.1870;45.0781;20.1158;7612.2000;4.9984;2.5003;440.1660;60.0330;607.4600;0.8134;426.3600;455.8400;46.6700;3.2473;558.5730;172.6590;14.5759;1498.5200;2502.4100;38.2396;1965.4700;0.9000;1239.2600;376.7150
40.7966;900.4430;399.0220;54.8922;13.6517;0.9353;2055.2200;58.9717;58.9880;82.4268;76.9016;82.6524;31.9709;1.9668;2.5728;1.8599;0.4000;30.6298;3.0877;50.0039;57.0113;49.4921;4.6616;4.0787;3.1229;19.9747;0.9560;9.9687;9.4933;87.7342;323.4690;235.7200;0.4751;76.5489;50.9111;348.8270;312.2420;326.1510;330.5580;332.1830;332.7040;333.8730;332.9300;2.7967;2.1824;57.8794;24.9202;20.0000;0.1859;911.4350;900.4390;23.6000;1.4823;1.7928;0.3000;0.3000;89.9193;3.0877;2.4951;441.1000;440.1930;440.1870;45.0498;20.1091;7609.9600;4.9984;2.5003;440.1660;60.0312;606.5550;0.8133;426.3600;455.8400;46.6374;3.2343;558.3640;172.3650;14.5429;1497.9700;2501.9700;38.2502;1964.7500;0.9000;1239.2600;376.0540
41.0997;900.4340;401.4950;55.3108;13.6495;0.9352;2055.0400;58.9605;58.9755;82.5131;77.3739;82.7557;30.8605;1.9669;2.5731;1.8600;0.4000;30.6099;2.8964;50.0039;56.9998;49.4882;4.6616;4.0786;3.1228;19.9745;0.9559;9.9687;9.4933;88.0734;323.4690;235.3690;0.4750;76.5451;50.9768;348.9000;312.3120;325.9350;330.4000;331.9920;332.5230;333.6850;332.7340;2.7966;2.1824;57.8794;24.6098;20.0000;0.1859;911.4420;900.4250;23.6000;1.4823;1.7928;0.3000;0.3000;90.5377;2.8964;2.5439;441.1000;440.1930;440.1920;45.1363;20.1245;7615.1200;4.9984;2.5003;440.1970;60.0269;610.4150;0.8160;426.3600;455.8400;46.6167;3.2745;558.6920;173.4450;14.6449;1499.0700;2503.0400;38.2353;1966.0800;0.9000;1239.2600;379.7950
41.1045;900.4380;402.8490;55.3190;13.7089;0.9396;2060.4400;58.9567;58.9726;82.7120;77.2317;82.9399;32.2858;1.9666;2.5727;1.8597;0.4000;30.6562;3.6422;50.0039;56.9998;49.4882;4.6616;4.0786;3.1228;19.9745;0.9559;9.9687;9.4933;88.3377;323.4690;235.1220;0.4750;76.7932;51.0304;349.7300;312.9230;326.1280;330.6420;332.2280;332.7660;333.9060;332.9500;2.7966;2.1824;57.8794;25.0129;20.0000;0.1859;911.4420;900.4400;23.6000;1.4823;1.7928;0.3000;0.3000;88.1192;3.6422;2.3418;441.1000;440.1930;440.1870;45.1047;20.1190;7613.4500;4.9984;2.5003;440.1870;60.0275;610.3110;0.8164;426.3600;455.8400;46.6131;3.2739;558.6210;173.4370;14.6847;1498.6200;2502.7400;38.2383;1965.6000;0.9000;1239.2600;379.8900
41.0973;900.4380;402.7460;55.3045;13.7217;0.9406;2061.5300;58.9488;58.9648;82.5683;76.8232;82.7848;32.8810;1.9665;2.5725;1.8596;0.4000;30.6588;3.5846;50.0039;56.9960;49.4882;4.6616;4.0786;3.1228;19.9745;0.9559;9.9687;9.4933;88.3354;323.4690;235.1260;0.4750;76.8289;50.8943;349.8090;312.9620;326.3900;330.8860;332.4690;333.0470;334.1910;333.2020;2.7966;2.1824;57.8794;25.1796;20.0000;0.1859;911.4420;900.4400;23.6000;1.4823;1.7928;0.3000;0.3000;88.3080;3.5846;2.3604;441.1000;440.1930;440.1870;45.0963;20.1172;7612.8900;4.9984;2.5003;440.1870;60.0275;610.1210;0.8164;426.3600;455.8400;46.6092;3.2721;558.5580;173.3840;14.6816;1498.6200;2502.4800;38.2383;1965.4800;0.9000;1239.2600;379.7880
40.4868;900.5090;396.8120;54.4821;13.6642;0.9362;2056.3700;58.9369;58.9520;82.4327;77.0792;82.6631;31.4152;1.9671;2.5733;1.8601;0.4000;30.6211;2.9335;50.0039;56.9960;49.4883;4.6616;4.0792;3.1231;19.9748;0.9561;9.9687;9.4933;87.5215;323.4710;235.9730;0.4750;76.5677;50.7597;348.8520;312.2330;326.3640;330.8570;332.4120;333.0580;334.1860;333.1440;2.7966;2.1824;57.8794;24.7709;20.0000;0.1859;911.4300;900.5260;23.6000;1.4823;1.7928;0.3000;0.3000;90.4200;2.9335;2.5359;441.1000;440.1900;440.1740;44.8154;20.0736;7598.0400;4.9984;2.5003;440.1730;60.0359;601.6790;0.8118;426.3600;455.8400;46.5824;3.2004;557.6380;171.0520;14.4776;1495.8800;2499.6400;38.2860;1962.0300;0.9000;1239.2600;372.4090
40.5771;900.4910;396.2090;54.5987;13.5755;0.9297;2048.3100;58.9255;58.9421;82.5652;77.3869;82.8200;31.1752;1.9670;2.5732;1.8601;0.4000;30.6237;3.0852;50.0039;56.9843;49.4882;4.6616;4.0791;3.1230;19.9761;0.9560;9.9688;9.4933;87.2547;323.4690;236.2100;0.4749;76.2008;50.8962;347.7820;311.4720;325.7200;330.2420;331.7500;332.4610;333.5520;332.4990;2.7966;2.1825;57.8794;24.7044;20.0000;0.1859;911.4300;900.4940;23.6000;1.4823;1.7928;0.3000;0.3000;89.9255;3.0852;2.4926;441.1000;440.1810;440.1660;45.0357;20.1079;7609.3000;4.9984;2.5003;440.1660;60.0316;604.1250;0.8107;426.3600;455.8400;46.5415;3.2101;558.3480;171.6940;14.4386;1497.8900;2501.7700;38.2514;1964.6100;0.9000;1239.2600;373.3890